"","Sample","group","Cell_type","Proportion"
"4218","TCGA-BR-8372-01A","Tumor","T cells regulatory (Tregs)",0
"4219","TCGA-BR-8373-01A","Tumor","T cells regulatory (Tregs)",0.0917006258443334
"4220","TCGA-CD-8534-01A","Tumor","T cells regulatory (Tregs)",0.0748690737356629
"4221","TCGA-BR-8687-01A","Tumor","T cells regulatory (Tregs)",0.0272900931026646
"4222","TCGA-FP-7829-11A","Tumor","T cells regulatory (Tregs)",0.00975225765158053
"4223","TCGA-D7-6521-01A","Tumor","T cells regulatory (Tregs)",0.0936577004411693
"4224","TCGA-B7-5818-01A","Tumor","T cells regulatory (Tregs)",0.0252539225066391
"4225","TCGA-MX-A5UJ-01A","Tumor","T cells regulatory (Tregs)",0.0221515021959117
"4226","TCGA-F1-A72C-01A","Tumor","T cells regulatory (Tregs)",0.00767338567035712
"4227","TCGA-BR-4253-01A","Tumor","T cells regulatory (Tregs)",0
"4228","TCGA-CG-4437-01A","Tumor","T cells regulatory (Tregs)",0.032464883650157
"4229","TCGA-VQ-AA69-01A","Tumor","T cells regulatory (Tregs)",0
"4230","TCGA-BR-4363-01A","Tumor","T cells regulatory (Tregs)",0
"4231","TCGA-BR-8366-01A","Tumor","T cells regulatory (Tregs)",0.0336498150646744
"4232","TCGA-BR-7715-01A","Tumor","T cells regulatory (Tregs)",0.0264108761488476
"4233","TCGA-BR-8368-01A","Tumor","T cells regulatory (Tregs)",0.0796712831660283
"4234","TCGA-D7-8575-01A","Tumor","T cells regulatory (Tregs)",0.060344189440417
"4235","TCGA-VQ-A8PB-01A","Tumor","T cells regulatory (Tregs)",0
"4236","TCGA-CD-A4MG-01A","Tumor","T cells regulatory (Tregs)",0
"4237","TCGA-BR-7957-01A","Tumor","T cells regulatory (Tregs)",0
"4238","TCGA-HU-A4GJ-01A","Tumor","T cells regulatory (Tregs)",0.0582488528919467
"4239","TCGA-RD-A8MW-01A","Tumor","T cells regulatory (Tregs)",0.0464357170618098
"4240","TCGA-CG-5725-01A","Tumor","T cells regulatory (Tregs)",0.0424101672308024
"4241","TCGA-VQ-A8E7-01B","Tumor","T cells regulatory (Tregs)",0.0376210385182099
"4242","TCGA-BR-6802-01A","Tumor","T cells regulatory (Tregs)",0.0747753641667078
"4243","TCGA-CG-4301-01A","Tumor","T cells regulatory (Tregs)",0.000196253056202366
"4244","TCGA-D7-8579-01A","Tumor","T cells regulatory (Tregs)",0.0570046400744216
"4245","TCGA-CG-5720-11A","Tumor","T cells regulatory (Tregs)",0.0598610426810764
"4246","TCGA-D7-6525-01A","Tumor","T cells regulatory (Tregs)",0.138671334171418
"4247","TCGA-VQ-A8DT-01A","Tumor","T cells regulatory (Tregs)",0
"4248","TCGA-HU-A4GX-01A","Tumor","T cells regulatory (Tregs)",0.0661348752958719
"4249","TCGA-BR-A44U-01A","Tumor","T cells regulatory (Tregs)",0.110189871763423
"4250","TCGA-VQ-A927-01A","Tumor","T cells regulatory (Tregs)",0.0606545846005993
"4251","TCGA-IN-7806-11A","Tumor","T cells regulatory (Tregs)",0.0449739049145558
"4252","TCGA-D7-6520-01A","Tumor","T cells regulatory (Tregs)",0.09344213320691
"4253","TCGA-VQ-AA6I-01A","Tumor","T cells regulatory (Tregs)",0.0835427736549394
"4254","TCGA-VQ-A91V-01A","Tumor","T cells regulatory (Tregs)",0.0753259214531233
"4255","TCGA-D7-8578-01A","Tumor","T cells regulatory (Tregs)",0.0606177379725804
"4256","TCGA-VQ-A91X-01A","Tumor","T cells regulatory (Tregs)",0.0442999378074016
"4257","TCGA-BR-A4J9-01A","Tumor","T cells regulatory (Tregs)",0.060105934885937
"4258","TCGA-BR-4366-01A","Tumor","T cells regulatory (Tregs)",0.0133904624139147
"4259","TCGA-BR-8371-01A","Tumor","T cells regulatory (Tregs)",0.089712164828772
"4260","TCGA-VQ-A8PK-01A","Tumor","T cells regulatory (Tregs)",0.0230985737921841
"4261","TCGA-VQ-A8PH-01A","Tumor","T cells regulatory (Tregs)",0.0544997856825102
"4262","TCGA-VQ-AA6D-01A","Tumor","T cells regulatory (Tregs)",0.0664397699335337
"4263","TCGA-CG-5721-01A","Tumor","T cells regulatory (Tregs)",0.0817558795844505
"4264","TCGA-BR-8365-01A","Tumor","T cells regulatory (Tregs)",0.0449801916503579
"4265","TCGA-HF-7133-01A","Tumor","T cells regulatory (Tregs)",0.0104325266144391
"4266","TCGA-HU-A4GY-01A","Tumor","T cells regulatory (Tregs)",0.0782907049321042
"4267","TCGA-KB-A93J-01A","Tumor","T cells regulatory (Tregs)",0.0486010012678101
"4268","TCGA-HF-7136-01A","Tumor","T cells regulatory (Tregs)",0.0613615272464382
"4269","TCGA-B7-A5TI-01A","Tumor","T cells regulatory (Tregs)",0.0419406592366506
"4270","TCGA-D7-A4YT-01A","Tumor","T cells regulatory (Tregs)",0.0243826491824057
"4271","TCGA-BR-8295-01A","Tumor","T cells regulatory (Tregs)",0.0507704562788271
"4272","TCGA-CD-8527-01A","Tumor","T cells regulatory (Tregs)",0.0803272228384468
"4273","TCGA-BR-6456-01A","Tumor","T cells regulatory (Tregs)",0.0826552311438128
"4274","TCGA-CD-A4MH-01A","Tumor","T cells regulatory (Tregs)",0.0389610352151312
"4275","TCGA-VQ-A8P5-01A","Tumor","T cells regulatory (Tregs)",0.00313665451043086
"4276","TCGA-KB-A6F7-01A","Tumor","T cells regulatory (Tregs)",0.0854642059555585
"4277","TCGA-RD-A8N0-01A","Tumor","T cells regulatory (Tregs)",0.00921669441870352
"4278","TCGA-BR-8060-11A","Tumor","T cells regulatory (Tregs)",0.0248830722481209
"4279","TCGA-BR-A453-01A","Tumor","T cells regulatory (Tregs)",0
"4280","TCGA-RD-A8N4-01A","Tumor","T cells regulatory (Tregs)",0.0521508938724664
"4281","TCGA-IN-A6RJ-01A","Tumor","T cells regulatory (Tregs)",0.0984131654511709
"4282","TCGA-CG-5716-01A","Tumor","T cells regulatory (Tregs)",0.10195216940928
"4283","TCGA-EQ-A4SO-01A","Tumor","T cells regulatory (Tregs)",0.0649331529069624
"4284","TCGA-BR-7703-01A","Tumor","T cells regulatory (Tregs)",0.095844687084347
"4285","TCGA-BR-7704-01A","Tumor","T cells regulatory (Tregs)",0.0805394907839395
"4286","TCGA-HF-A5NB-01A","Tumor","T cells regulatory (Tregs)",0.0493664726441849
"4287","TCGA-BR-4370-01A","Tumor","T cells regulatory (Tregs)",0
"4288","TCGA-BR-7704-11A","Tumor","T cells regulatory (Tregs)",0.0219268976563489
"4289","TCGA-CG-4442-01A","Tumor","T cells regulatory (Tregs)",0.00208120082524206
"4290","TCGA-CD-5804-01A","Tumor","T cells regulatory (Tregs)",0.0648997186908605
"4291","TCGA-VQ-A94U-01A","Tumor","T cells regulatory (Tregs)",0.0676202062279301
"4292","TCGA-D7-5578-01A","Tumor","T cells regulatory (Tregs)",0
"4293","TCGA-FP-8210-01A","Tumor","T cells regulatory (Tregs)",0.0730999523767839
"4294","TCGA-BR-A4QL-01A","Tumor","T cells regulatory (Tregs)",0.133084960322492
"4295","TCGA-BR-6706-01A","Tumor","T cells regulatory (Tregs)",0.130286976896245
"4296","TCGA-BR-4294-01A","Tumor","T cells regulatory (Tregs)",0
"4297","TCGA-D7-6818-01A","Tumor","T cells regulatory (Tregs)",0.0558233597464257
"4298","TCGA-VQ-A94R-01A","Tumor","T cells regulatory (Tregs)",0.0561038994458936
"4299","TCGA-R5-A7ZF-01A","Tumor","T cells regulatory (Tregs)",0
"4300","TCGA-BR-A4IY-01A","Tumor","T cells regulatory (Tregs)",0
"4301","TCGA-BR-A4IU-01A","Tumor","T cells regulatory (Tregs)",0.0756924027143122
"4302","TCGA-BR-7901-01A","Tumor","T cells regulatory (Tregs)",0.0313129603351518
"4303","TCGA-BR-8367-01A","Tumor","T cells regulatory (Tregs)",0.0396932558368699
"4304","TCGA-HU-A4GU-01A","Tumor","T cells regulatory (Tregs)",0.0534485242723885
"4305","TCGA-CD-8536-01A","Tumor","T cells regulatory (Tregs)",0.024532652936468
"4306","TCGA-R5-A7ZI-01A","Tumor","T cells regulatory (Tregs)",0.0868280952511049
"4307","TCGA-RD-A7BW-01A","Tumor","T cells regulatory (Tregs)",0.0476192680612792
"4308","TCGA-BR-8676-01A","Tumor","T cells regulatory (Tregs)",0.0985472137013109
"4309","TCGA-IN-A6RS-01A","Tumor","T cells regulatory (Tregs)",0
"4310","TCGA-BR-8486-01A","Tumor","T cells regulatory (Tregs)",0.044985804376992
"4311","TCGA-D7-A748-01A","Tumor","T cells regulatory (Tregs)",0.0653774696760667
"4312","TCGA-VQ-A8E2-01A","Tumor","T cells regulatory (Tregs)",0
"4313","TCGA-CD-A486-01A","Tumor","T cells regulatory (Tregs)",0.0666839685228912
"4314","TCGA-CD-8533-01A","Tumor","T cells regulatory (Tregs)",0.0744055306797857
"4315","TCGA-VQ-A924-01A","Tumor","T cells regulatory (Tregs)",0.035551266830046
"4316","TCGA-3M-AB46-01A","Tumor","T cells regulatory (Tregs)",0.0951930408435799
"4317","TCGA-VQ-A8PU-01A","Tumor","T cells regulatory (Tregs)",0.0941855359200983
"4318","TCGA-F1-A448-01A","Tumor","T cells regulatory (Tregs)",0
"4319","TCGA-HU-A4H5-01A","Tumor","T cells regulatory (Tregs)",0.0421501876013032
"4320","TCGA-CD-A4MI-01A","Tumor","T cells regulatory (Tregs)",0.0469727535316726
"4321","TCGA-IN-A6RN-01A","Tumor","T cells regulatory (Tregs)",0.0958820137494658
"4322","TCGA-VQ-A91Z-01A","Tumor","T cells regulatory (Tregs)",0.127274591000102
"4323","TCGA-MX-A666-01A","Tumor","T cells regulatory (Tregs)",0.0885024321255409
"4324","TCGA-BR-8080-01A","Tumor","T cells regulatory (Tregs)",0.0839301019993118
"4325","TCGA-IN-A6RL-01A","Tumor","T cells regulatory (Tregs)",0.0477708996958437
"4326","TCGA-BR-4257-01A","Tumor","T cells regulatory (Tregs)",0
"4327","TCGA-IN-AB1V-11A","Tumor","T cells regulatory (Tregs)",0.0240918189283247
"4328","TCGA-BR-6565-01A","Tumor","T cells regulatory (Tregs)",0.0394134846499503
"4329","TCGA-KB-A93H-01A","Tumor","T cells regulatory (Tregs)",0.0334355256355002
"4330","TCGA-BR-6707-01A","Tumor","T cells regulatory (Tregs)",0.0627544118990697
"4331","TCGA-BR-8483-01A","Tumor","T cells regulatory (Tregs)",0.0702059347523559
"4332","TCGA-D7-A4Z0-01A","Tumor","T cells regulatory (Tregs)",0.0676243567496952
"4333","TCGA-CD-5798-01A","Tumor","T cells regulatory (Tregs)",0.0910436231623105
"4334","TCGA-VQ-A94O-01A","Tumor","T cells regulatory (Tregs)",0.0902086567675434
"4335","TCGA-BR-8382-01A","Tumor","T cells regulatory (Tregs)",0
"4336","TCGA-CG-5732-01A","Tumor","T cells regulatory (Tregs)",0.101558685035629
"4337","TCGA-D7-8573-01A","Tumor","T cells regulatory (Tregs)",0.0587160241923668
"4338","TCGA-VQ-A8PX-01A","Tumor","T cells regulatory (Tregs)",0.0847279214958433
"4339","TCGA-VQ-A94T-01A","Tumor","T cells regulatory (Tregs)",0.061982777371064
"4340","TCGA-BR-8677-01A","Tumor","T cells regulatory (Tregs)",0.0829379055474912
"4341","TCGA-BR-A4J1-01A","Tumor","T cells regulatory (Tregs)",0.112560543694622
"4342","TCGA-VQ-A8E3-01A","Tumor","T cells regulatory (Tregs)",0.0722164669115199
"4343","TCGA-MX-A663-01A","Tumor","T cells regulatory (Tregs)",0.0692908648659039
"4344","TCGA-CG-4462-01A","Tumor","T cells regulatory (Tregs)",0.00841550642751493
"4345","TCGA-BR-8078-01A","Tumor","T cells regulatory (Tregs)",0.0485475949500828
"4346","TCGA-VQ-AA6A-01A","Tumor","T cells regulatory (Tregs)",0.0912962849525104
"4347","TCGA-CD-5800-01A","Tumor","T cells regulatory (Tregs)",0.0401319100619227
"4348","TCGA-VQ-A8E0-01A","Tumor","T cells regulatory (Tregs)",0.0953850637257169
"4349","TCGA-CD-8531-01A","Tumor","T cells regulatory (Tregs)",0.00263798120081192
"4350","TCGA-CG-5722-11A","Tumor","T cells regulatory (Tregs)",0.0336935283550038
"4351","TCGA-BR-8369-01A","Tumor","T cells regulatory (Tregs)",0.0776542650694867
"4352","TCGA-BR-4369-01A","Tumor","T cells regulatory (Tregs)",0.0372213177553891
"4353","TCGA-IN-A7NR-01A","Tumor","T cells regulatory (Tregs)",0.0847472507201177
"4354","TCGA-FP-A8CX-01A","Tumor","T cells regulatory (Tregs)",0.0611771140641091
"4355","TCGA-BR-8077-01A","Tumor","T cells regulatory (Tregs)",0.0548981995398043
"4356","TCGA-ZQ-A9CR-01A","Tumor","T cells regulatory (Tregs)",0.0234074148462483
"4357","TCGA-BR-6802-11A","Tumor","T cells regulatory (Tregs)",0
"4358","TCGA-CG-4438-01A","Tumor","T cells regulatory (Tregs)",0
"4359","TCGA-BR-4267-01A","Tumor","T cells regulatory (Tregs)",0.0354190452006757
"4360","TCGA-CD-8526-01A","Tumor","T cells regulatory (Tregs)",0.0634752247046527
"4361","TCGA-HF-7132-01A","Tumor","T cells regulatory (Tregs)",0.062908921454674
"4362","TCGA-RD-A8N9-01A","Tumor","T cells regulatory (Tregs)",0.094945221118993
"4363","TCGA-D7-6522-01A","Tumor","T cells regulatory (Tregs)",0.0820769376159588
"4364","TCGA-VQ-AA6G-01A","Tumor","T cells regulatory (Tregs)",0.0854531117153489
"4365","TCGA-VQ-A94P-01A","Tumor","T cells regulatory (Tregs)",0.0416933012994642
"4366","TCGA-CG-4304-01A","Tumor","T cells regulatory (Tregs)",0
"4367","TCGA-VQ-AA6J-01A","Tumor","T cells regulatory (Tregs)",0.0740805673580067
"4368","TCGA-VQ-A8PF-01A","Tumor","T cells regulatory (Tregs)",0.0114517817475281
"4369","TCGA-BR-8284-01A","Tumor","T cells regulatory (Tregs)",0.0592724242289423
"4370","TCGA-HU-A4GD-01A","Tumor","T cells regulatory (Tregs)",0.0801420168666375
"4371","TCGA-BR-8680-01A","Tumor","T cells regulatory (Tregs)",0
"4372","TCGA-VQ-A92D-01A","Tumor","T cells regulatory (Tregs)",0.0877514009059287
"4373","TCGA-BR-8588-01A","Tumor","T cells regulatory (Tregs)",0.0340753577509103
"4374","TCGA-BR-6453-11A","Tumor","T cells regulatory (Tregs)",0.0605477788804841
"4375","TCGA-BR-6453-01A","Tumor","T cells regulatory (Tregs)",0.062229712878356
"4376","TCGA-HU-8238-11A","Tumor","T cells regulatory (Tregs)",0.0636406554436056
"4377","TCGA-BR-8381-01A","Tumor","T cells regulatory (Tregs)",0.0618800258643799
"4378","TCGA-BR-7959-01A","Tumor","T cells regulatory (Tregs)",0.0507475597305752
"4379","TCGA-D7-A6F0-01A","Tumor","T cells regulatory (Tregs)",0
"4380","TCGA-BR-6563-01A","Tumor","T cells regulatory (Tregs)",0.0453566014198127
"4381","TCGA-BR-8380-01A","Tumor","T cells regulatory (Tregs)",0.0377005020857147
"4382","TCGA-VQ-A8PM-01A","Tumor","T cells regulatory (Tregs)",0.0706250525360774
"4383","TCGA-BR-8362-01A","Tumor","T cells regulatory (Tregs)",0.0335817199847073
"4384","TCGA-BR-4371-01A","Tumor","T cells regulatory (Tregs)",0
"4385","TCGA-CD-5799-01A","Tumor","T cells regulatory (Tregs)",0.0423059262396772
"4386","TCGA-HU-A4GP-11A","Tumor","T cells regulatory (Tregs)",0
"4387","TCGA-RD-A7C1-01A","Tumor","T cells regulatory (Tregs)",0.0735107564975602
"4388","TCGA-HU-A4GP-01A","Tumor","T cells regulatory (Tregs)",0.0409706012093886
"4389","TCGA-VQ-A91N-01A","Tumor","T cells regulatory (Tregs)",0.0501252413775416
"4390","TCGA-BR-7716-01A","Tumor","T cells regulatory (Tregs)",0.0914949607410926
"4391","TCGA-BR-A4IZ-01A","Tumor","T cells regulatory (Tregs)",0.0593805466579082
"4392","TCGA-IN-8663-11A","Tumor","T cells regulatory (Tregs)",0.0375238202023082
"4393","TCGA-BR-4367-01A","Tumor","T cells regulatory (Tregs)",0.0518449388088334
"4394","TCGA-BR-8590-01A","Tumor","T cells regulatory (Tregs)",0.0505077836701134
"4395","TCGA-VQ-A91S-01A","Tumor","T cells regulatory (Tregs)",0
"4396","TCGA-HU-A4GH-11A","Tumor","T cells regulatory (Tregs)",0.00242972510529695
"4397","TCGA-HU-A4GH-01A","Tumor","T cells regulatory (Tregs)",0
"4398","TCGA-CG-5718-01A","Tumor","T cells regulatory (Tregs)",0.116178933615923
"4399","TCGA-BR-8682-01A","Tumor","T cells regulatory (Tregs)",0.0877542753712037
"4400","TCGA-HU-A4HD-01A","Tumor","T cells regulatory (Tregs)",0.0581494490295712
"4401","TCGA-HU-A4GF-01A","Tumor","T cells regulatory (Tregs)",0
"4402","TCGA-D7-6822-01A","Tumor","T cells regulatory (Tregs)",0.0389086144600364
"4403","TCGA-BR-6458-11A","Tumor","T cells regulatory (Tregs)",0.0456609064756278
"4404","TCGA-KB-A93G-01A","Tumor","T cells regulatory (Tregs)",0
"4405","TCGA-BR-6458-01A","Tumor","T cells regulatory (Tregs)",0.0627320902665919
"4406","TCGA-CD-A48C-01A","Tumor","T cells regulatory (Tregs)",0.0564802994666502
"4407","TCGA-IN-A6RI-01A","Tumor","T cells regulatory (Tregs)",0.119888965417036
"4408","TCGA-B7-5816-01A","Tumor","T cells regulatory (Tregs)",0.0458571815473339
"4409","TCGA-HU-8244-01A","Tumor","T cells regulatory (Tregs)",0.0925585675088178
"4410","TCGA-D7-8576-01A","Tumor","T cells regulatory (Tregs)",0.0382847389442072
"4411","TCGA-D7-A6F2-01A","Tumor","T cells regulatory (Tregs)",0.0895653480719787
"4412","TCGA-HU-A4GN-11A","Tumor","T cells regulatory (Tregs)",0.0141542547029411
"4413","TCGA-BR-8484-01A","Tumor","T cells regulatory (Tregs)",0.0445865489949456
"4414","TCGA-MX-A5UG-01A","Tumor","T cells regulatory (Tregs)",0.0557325742590778
"4415","TCGA-ZA-A8F6-01A","Tumor","T cells regulatory (Tregs)",0.0841722122369771
"4416","TCGA-VQ-A8P2-01A","Tumor","T cells regulatory (Tregs)",0.0533092134738506
"4417","TCGA-BR-7722-01A","Tumor","T cells regulatory (Tregs)",0.0885694580236859
"4418","TCGA-BR-7717-11A","Tumor","T cells regulatory (Tregs)",0.0469396743807932
"4419","TCGA-BR-7717-01A","Tumor","T cells regulatory (Tregs)",0
"4420","TCGA-CD-A48A-01A","Tumor","T cells regulatory (Tregs)",0.0341751105639484
"4421","TCGA-D7-8574-01A","Tumor","T cells regulatory (Tregs)",0.0465979641113892
"4422","TCGA-BR-4255-01A","Tumor","T cells regulatory (Tregs)",0.0399049548453227
"4423","TCGA-BR-6454-11A","Tumor","T cells regulatory (Tregs)",0.0390774846212794
"4424","TCGA-BR-6564-11A","Tumor","T cells regulatory (Tregs)",0.0204967524172893
"4425","TCGA-BR-A44T-01A","Tumor","T cells regulatory (Tregs)",0.0435501335165154
"4426","TCGA-BR-6564-01A","Tumor","T cells regulatory (Tregs)",0.0997949465413389
"4427","TCGA-FP-7998-01A","Tumor","T cells regulatory (Tregs)",0.0688529399278846
"4428","TCGA-BR-6705-01A","Tumor","T cells regulatory (Tregs)",0.0783254425409241
"4429","TCGA-IN-8462-01A","Tumor","T cells regulatory (Tregs)",0.09620301376529
"4430","TCGA-IN-8462-11A","Tumor","T cells regulatory (Tregs)",0.0510058302251865
"4431","TCGA-CD-A487-01A","Tumor","T cells regulatory (Tregs)",0.0392669963475114
"4432","TCGA-BR-4357-01A","Tumor","T cells regulatory (Tregs)",0
"4433","TCGA-BR-7723-01A","Tumor","T cells regulatory (Tregs)",0.0379902462509151
"4434","TCGA-SW-A7EB-01A","Tumor","T cells regulatory (Tregs)",0.0513317467905948
"4435","TCGA-BR-8487-01A","Tumor","T cells regulatory (Tregs)",0.0379230883792199
"4436","TCGA-CG-4465-01A","Tumor","T cells regulatory (Tregs)",0
"4437","TCGA-D7-6527-01A","Tumor","T cells regulatory (Tregs)",0.0252008781227699
"4438","TCGA-VQ-A91Q-01A","Tumor","T cells regulatory (Tregs)",0.10908063607602
"4439","TCGA-BR-7716-11A","Tumor","T cells regulatory (Tregs)",0.0221261684578615
"4440","TCGA-HU-8608-01A","Tumor","T cells regulatory (Tregs)",0.0746080800915861
"4441","TCGA-FP-7916-01A","Tumor","T cells regulatory (Tregs)",0.041422876367824
"4442","TCGA-IN-8663-01A","Tumor","T cells regulatory (Tregs)",0.0439639141805712
"4443","TCGA-BR-A4PD-01A","Tumor","T cells regulatory (Tregs)",0.0693888495048025
"4444","TCGA-VQ-A8DV-01A","Tumor","T cells regulatory (Tregs)",0.0129000834969265
"4445","TCGA-IN-AB1V-01A","Tumor","T cells regulatory (Tregs)",0.0385667380486891
"4446","TCGA-CD-5801-01A","Tumor","T cells regulatory (Tregs)",0.0120057600906914
"4447","TCGA-VQ-AA6F-01A","Tumor","T cells regulatory (Tregs)",0.0726006380340584
"4448","TCGA-VQ-A8PP-01A","Tumor","T cells regulatory (Tregs)",0.0469698850543229
"4449","TCGA-R5-A7ZR-01A","Tumor","T cells regulatory (Tregs)",0.101967399972739
"4450","TCGA-BR-4280-01A","Tumor","T cells regulatory (Tregs)",0.0222980658826007
"4451","TCGA-HU-8249-01A","Tumor","T cells regulatory (Tregs)",0.0326086292660791
"4452","TCGA-CG-4305-01A","Tumor","T cells regulatory (Tregs)",0
"4453","TCGA-D7-6519-01A","Tumor","T cells regulatory (Tregs)",0.0700658186908116
"4454","TCGA-RD-A8NB-01A","Tumor","T cells regulatory (Tregs)",0
